X	Y	flickr	survey	popcount
169893.65015872	751311.99149234	0.00000000	20.00000000	137.05761719
179893.65015872	751311.99149234	0.00000000	16.00000000	171.91485596
189893.65015872	751311.99149234	4.00000000	19.00000000	144.12852478
199893.65015872	751311.99149234	1.00000000	16.00000000	385.31924438
209893.65015872	751311.99149234	1.00000000	14.00000000	407.01712036
219893.65015872	751311.99149234	0.00000000	12.00000000	294.56567383
359893.65015872	751311.99149234	0.00000000	9.00000000	3949.35498047
369893.65015872	751311.99149234	1.00000000	12.00000000	4128.20361328
379893.65015872	751311.99149234	0.00000000	4.00000000	0.00000000
389893.65015872	751311.99149234	0.00000000	2.00000000	0.00000000
399893.65015872	751311.99149234	0.00000000	2.00000000	0.00000000
49893.65015872	741311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	741311.99149234	0.00000000	3.00000000	0.00000000
69893.65015872	741311.99149234	0.00000000	3.00000000	0.00000000
79893.65015872	741311.99149234	0.00000000	6.00000000	0.00000000
89893.65015872	741311.99149234	0.00000000	14.00000000	37.04381561
99893.65015872	741311.99149234	1.00000000	17.00000000	175.98103333
109893.65015872	741311.99149234	0.00000000	18.00000000	0.00000000
119893.65015872	741311.99149234	0.00000000	18.00000000	0.73462749
129893.65015872	741311.99149234	18.00000000	22.00000000	21.15154076
139893.65015872	741311.99149234	8.00000000	33.00000000	137.60768127
149893.65015872	741311.99149234	11.00000000	35.00000000	197.39381409
159893.65015872	741311.99149234	12.00000000	36.00000000	230.27598572
169893.65015872	741311.99149234	16.00000000	31.00000000	141.50247192
179893.65015872	741311.99149234	0.00000000	30.00000000	90.63245392
189893.65015872	741311.99149234	7.00000000	23.00000000	314.53442383
199893.65015872	741311.99149234	1.00000000	19.00000000	660.00988770
209893.65015872	741311.99149234	1.00000000	13.00000000	451.76251221
219893.65015872	741311.99149234	0.00000000	11.00000000	331.78469849
349893.65015872	741311.99149234	0.00000000	10.00000000	7909.10986328
359893.65015872	741311.99149234	17.00000000	8.00000000	25163.87695313
369893.65015872	741311.99149234	4.00000000	7.00000000	7370.38769531
379893.65015872	741311.99149234	0.00000000	3.00000000	0.00000000
389893.65015872	741311.99149234	0.00000000	1.00000000	0.00000000
399893.65015872	741311.99149234	0.00000000	1.00000000	0.00000000
49893.65015872	731311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	731311.99149234	0.00000000	3.00000000	0.00000000
69893.65015872	731311.99149234	0.00000000	3.00000000	0.00000000
79893.65015872	731311.99149234	0.00000000	4.00000000	0.00000000
89893.65015872	731311.99149234	0.00000000	9.00000000	0.00000000
99893.65015872	731311.99149234	0.00000000	11.00000000	0.00000000
109893.65015872	731311.99149234	0.00000000	9.00000000	0.00000000
119893.65015872	731311.99149234	0.00000000	14.00000000	0.31370020
129893.65015872	731311.99149234	18.00000000	23.00000000	32.19947433
139893.65015872	731311.99149234	1.00000000	27.00000000	70.54707336
149893.65015872	731311.99149234	7.00000000	29.00000000	261.05950928
159893.65015872	731311.99149234	3.00000000	28.00000000	251.14318848
169893.65015872	731311.99149234	4.00000000	29.00000000	222.01246643
179893.65015872	731311.99149234	6.00000000	30.00000000	188.01541138
189893.65015872	731311.99149234	23.00000000	24.00000000	8588.94726563
199893.65015872	731311.99149234	6.00000000	18.00000000	281.78387451
209893.65015872	731311.99149234	0.00000000	15.00000000	498.95440674
309893.65015872	731311.99149234	8.00000000	9.00000000	8605.22558594
319893.65015872	731311.99149234	1.00000000	8.00000000	2928.88891602
329893.65015872	731311.99149234	0.00000000	9.00000000	12548.41308594
339893.65015872	731311.99149234	35.00000000	12.00000000	110940.94531250
349893.65015872	731311.99149234	45.00000000	13.00000000	40554.17578125
359893.65015872	731311.99149234	0.00000000	9.00000000	3084.45849609
369893.65015872	731311.99149234	0.00000000	3.00000000	0.00000000
379893.65015872	731311.99149234	0.00000000	1.00000000	0.00000000
389893.65015872	731311.99149234	0.00000000	1.00000000	0.00000000
399893.65015872	731311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	721311.99149234	0.00000000	3.00000000	0.00000000
69893.65015872	721311.99149234	0.00000000	3.00000000	0.00000000
79893.65015872	721311.99149234	0.00000000	4.00000000	0.00000000
89893.65015872	721311.99149234	0.00000000	4.00000000	0.00000000
99893.65015872	721311.99149234	0.00000000	7.00000000	0.00000000
109893.65015872	721311.99149234	0.00000000	7.00000000	0.00000000
119893.65015872	721311.99149234	0.00000000	16.00000000	0.09667152
129893.65015872	721311.99149234	17.00000000	26.00000000	114.76998901
139893.65015872	721311.99149234	1.00000000	27.00000000	205.95845032
149893.65015872	721311.99149234	1.00000000	27.00000000	208.32373047
159893.65015872	721311.99149234	1.00000000	25.00000000	164.03727722
169893.65015872	721311.99149234	1.00000000	25.00000000	99.48799896
179893.65015872	721311.99149234	0.00000000	23.00000000	466.21136475
189893.65015872	721311.99149234	0.00000000	22.00000000	975.84423828
209893.65015872	721311.99149234	0.00000000	14.00000000	297.34442139
219893.65015872	721311.99149234	0.00000000	15.00000000	407.91467285
309893.65015872	721311.99149234	10.00000000	12.00000000	44390.42187500
319893.65015872	721311.99149234	0.00000000	12.00000000	5205.59472656
329893.65015872	721311.99149234	1.00000000	12.00000000	3412.16992188
339893.65015872	721311.99149234	2.00000000	13.00000000	9681.25195313
349893.65015872	721311.99149234	33.00000000	16.00000000	10325.16113281
359893.65015872	721311.99149234	0.00000000	7.00000000	0.00000000
369893.65015872	721311.99149234	0.00000000	2.00000000	0.00000000
379893.65015872	721311.99149234	0.00000000	1.00000000	0.00000000
389893.65015872	721311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	711311.99149234	0.00000000	3.00000000	0.00000000
69893.65015872	711311.99149234	0.00000000	3.00000000	0.00000000
79893.65015872	711311.99149234	0.00000000	3.00000000	0.00000000
89893.65015872	711311.99149234	0.00000000	4.00000000	0.00000000
99893.65015872	711311.99149234	0.00000000	4.00000000	0.00000000
109893.65015872	711311.99149234	0.00000000	6.00000000	0.00000000
119893.65015872	711311.99149234	0.00000000	12.00000000	0.00000000
129893.65015872	711311.99149234	0.00000000	19.00000000	0.08272199
139893.65015872	711311.99149234	0.00000000	18.00000000	0.00000000
149893.65015872	711311.99149234	0.00000000	14.00000000	0.00000000
159893.65015872	711311.99149234	0.00000000	13.00000000	1.19722509
169893.65015872	711311.99149234	1.00000000	22.00000000	62.34326553
179893.65015872	711311.99149234	4.00000000	22.00000000	293.83328247
189893.65015872	711311.99149234	0.00000000	17.00000000	278.24145508
199893.65015872	711311.99149234	0.00000000	16.00000000	246.42419434
209893.65015872	711311.99149234	3.00000000	18.00000000	415.67248535
219893.65015872	711311.99149234	0.00000000	18.00000000	416.71368408
229893.65015872	711311.99149234	0.00000000	14.00000000	702.15405273
309893.65015872	711311.99149234	0.00000000	11.00000000	2395.41748047
319893.65015872	711311.99149234	0.00000000	11.00000000	5083.55371094
329893.65015872	711311.99149234	0.00000000	9.00000000	7084.03857422
339893.65015872	711311.99149234	0.00000000	11.00000000	10279.28417969
349893.65015872	711311.99149234	9.00000000	11.00000000	9760.66113281
359893.65015872	711311.99149234	4.00000000	10.00000000	2477.65869141
369893.65015872	711311.99149234	0.00000000	2.00000000	0.00000000
379893.65015872	711311.99149234	0.00000000	2.00000000	0.00000000
389893.65015872	711311.99149234	0.00000000	2.00000000	0.00000000
69893.65015872	701311.99149234	0.00000000	3.00000000	0.00000000
79893.65015872	701311.99149234	0.00000000	3.00000000	0.00000000
89893.65015872	701311.99149234	0.00000000	4.00000000	0.00000000
99893.65015872	701311.99149234	0.00000000	4.00000000	0.00000000
109893.65015872	701311.99149234	0.00000000	5.00000000	0.33951175
119893.65015872	701311.99149234	0.00000000	8.00000000	0.00000000
129893.65015872	701311.99149234	0.00000000	11.00000000	0.00000000
139893.65015872	701311.99149234	1.00000000	14.00000000	34.55201721
149893.65015872	701311.99149234	0.00000000	11.00000000	0.00000000
159893.65015872	701311.99149234	0.00000000	15.00000000	11.41696262
169893.65015872	701311.99149234	0.00000000	23.00000000	97.52613068
179893.65015872	701311.99149234	1.00000000	22.00000000	321.52947998
189893.65015872	701311.99149234	0.00000000	16.00000000	486.38839722
199893.65015872	701311.99149234	0.00000000	19.00000000	413.86187744
209893.65015872	701311.99149234	0.00000000	19.00000000	250.46612549
219893.65015872	701311.99149234	0.00000000	15.00000000	400.46994019
229893.65015872	701311.99149234	3.00000000	15.00000000	1493.76147461
279893.65015872	701311.99149234	23.00000000	11.00000000	23500.02148438
289893.65015872	701311.99149234	1.00000000	10.00000000	13049.01367188
329893.65015872	701311.99149234	0.00000000	16.00000000	46646.78515625
339893.65015872	701311.99149234	11.00000000	16.00000000	26483.42382813
349893.65015872	701311.99149234	11.00000000	11.00000000	7538.84179688
359893.65015872	701311.99149234	5.00000000	12.00000000	766.33752441
369893.65015872	701311.99149234	63.00000000	9.00000000	59.76216125
379893.65015872	701311.99149234	0.00000000	2.00000000	0.00000000
389893.65015872	701311.99149234	0.00000000	2.00000000	0.00000000
89893.65015872	691311.99149234	0.00000000	4.00000000	0.00000000
99893.65015872	691311.99149234	0.00000000	4.00000000	0.00000000
109893.65015872	691311.99149234	0.00000000	5.00000000	0.00000000
119893.65015872	691311.99149234	0.00000000	7.00000000	0.00000000
129893.65015872	691311.99149234	0.00000000	15.00000000	13.80526066
139893.65015872	691311.99149234	1.00000000	15.00000000	59.08538818
149893.65015872	691311.99149234	0.00000000	12.00000000	29.61071777
159893.65015872	691311.99149234	2.00000000	15.00000000	132.71403503
169893.65015872	691311.99149234	0.00000000	19.00000000	105.31864929
179893.65015872	691311.99149234	1.00000000	24.00000000	952.74780273
189893.65015872	691311.99149234	0.00000000	22.00000000	1498.38403320
199893.65015872	691311.99149234	0.00000000	21.00000000	332.35647583
209893.65015872	691311.99149234	0.00000000	17.00000000	872.85949707
219893.65015872	691311.99149234	1.00000000	17.00000000	1466.42626953
229893.65015872	691311.99149234	0.00000000	13.00000000	2634.57031250
279893.65015872	691311.99149234	22.00000000	10.00000000	37806.24218750
289893.65015872	691311.99149234	42.00000000	11.00000000	39888.19140625
299893.65015872	691311.99149234	0.00000000	11.00000000	13229.25488281
309893.65015872	691311.99149234	6.00000000	14.00000000	65346.06640625
319893.65015872	691311.99149234	0.00000000	18.00000000	38808.79687500
329893.65015872	691311.99149234	11.00000000	18.00000000	51565.63281250
339893.65015872	691311.99149234	0.00000000	15.00000000	46.48711395
349893.65015872	691311.99149234	0.00000000	14.00000000	0.00000000
359893.65015872	691311.99149234	14.00000000	18.00000000	0.00000000
369893.65015872	691311.99149234	0.00000000	3.00000000	0.00000000
379893.65015872	691311.99149234	0.00000000	1.00000000	0.00000000
389893.65015872	691311.99149234	0.00000000	1.00000000	0.00000000
89893.65015872	681311.99149234	0.00000000	3.00000000	0.00000000
99893.65015872	681311.99149234	0.00000000	4.00000000	0.00000000
109893.65015872	681311.99149234	0.00000000	5.00000000	0.00000000
119893.65015872	681311.99149234	0.00000000	8.00000000	0.00000000
129893.65015872	681311.99149234	0.00000000	13.00000000	1.32541692
139893.65015872	681311.99149234	0.00000000	14.00000000	18.14060020
149893.65015872	681311.99149234	0.00000000	15.00000000	105.39039612
159893.65015872	681311.99149234	0.00000000	18.00000000	90.76774597
169893.65015872	681311.99149234	2.00000000	20.00000000	189.00042725
179893.65015872	681311.99149234	0.00000000	16.00000000	572.06488037
189893.65015872	681311.99149234	1.00000000	21.00000000	1507.18481445
199893.65015872	681311.99149234	0.00000000	21.00000000	540.13122559
209893.65015872	681311.99149234	1.00000000	18.00000000	1427.53320313
219893.65015872	681311.99149234	4.00000000	19.00000000	7700.99511719
229893.65015872	681311.99149234	2.00000000	15.00000000	22444.49218750
239893.65015872	681311.99149234	6.00000000	11.00000000	29132.30664063
249893.65015872	681311.99149234	0.00000000	6.00000000	8653.53125000
259893.65015872	681311.99149234	0.00000000	7.00000000	7227.41601563
269893.65015872	681311.99149234	0.00000000	6.00000000	16922.75585938
279893.65015872	681311.99149234	0.00000000	7.00000000	43886.39062500
289893.65015872	681311.99149234	27.00000000	9.00000000	80609.86718750
299893.65015872	681311.99149234	27.00000000	15.00000000	29179.42773438
309893.65015872	681311.99149234	51.00000000	16.00000000	34785.44531250
319893.65015872	681311.99149234	45.00000000	18.00000000	66643.93750000
329893.65015872	681311.99149234	71.00000000	18.00000000	64118.55468750
339893.65015872	681311.99149234	3.00000000	12.00000000	10894.14746094
349893.65015872	681311.99149234	11.00000000	18.00000000	13681.62890625
359893.65015872	681311.99149234	40.00000000	20.00000000	5067.68945313
369893.65015872	681311.99149234	9.00000000	10.00000000	4530.16308594
379893.65015872	681311.99149234	0.00000000	6.00000000	72.99153900
389893.65015872	681311.99149234	0.00000000	1.00000000	0.00000000
89893.65015872	671311.99149234	0.00000000	3.00000000	0.00000000
99893.65015872	671311.99149234	0.00000000	4.00000000	0.00000000
109893.65015872	671311.99149234	0.00000000	5.00000000	0.00000000
119893.65015872	671311.99149234	0.00000000	9.00000000	66.78596497
129893.65015872	671311.99149234	2.00000000	12.00000000	104.77263641
139893.65015872	671311.99149234	1.00000000	14.00000000	156.74746704
149893.65015872	671311.99149234	0.00000000	17.00000000	179.29669189
159893.65015872	671311.99149234	0.00000000	18.00000000	21.88593102
169893.65015872	671311.99149234	0.00000000	17.00000000	234.98153687
179893.65015872	671311.99149234	0.00000000	12.00000000	445.33682251
189893.65015872	671311.99149234	5.00000000	18.00000000	318.38949585
199893.65015872	671311.99149234	5.00000000	25.00000000	1821.19763184
209893.65015872	671311.99149234	4.00000000	22.00000000	3390.80712891
219893.65015872	671311.99149234	6.00000000	20.00000000	32950.30468750
229893.65015872	671311.99149234	4.00000000	13.00000000	49960.23828125
239893.65015872	671311.99149234	6.00000000	11.00000000	28459.79296875
249893.65015872	671311.99149234	45.00000000	8.00000000	143005.54687500
259893.65015872	671311.99149234	69.00000000	7.00000000	172964.56250000
269893.65015872	671311.99149234	0.00000000	6.00000000	77441.33593750
279893.65015872	671311.99149234	0.00000000	6.00000000	35245.82421875
289893.65015872	671311.99149234	0.00000000	8.00000000	19147.18359375
299893.65015872	671311.99149234	0.00000000	8.00000000	34039.49218750
309893.65015872	671311.99149234	6.00000000	10.00000000	60680.24218750
319893.65015872	671311.99149234	88.00000000	14.00000000	161349.34375000
329893.65015872	671311.99149234	217.00000000	13.00000000	193447.92187500
339893.65015872	671311.99149234	27.00000000	11.00000000	34260.69140625
349893.65015872	671311.99149234	2.00000000	6.00000000	6551.39550781
359893.65015872	671311.99149234	1.00000000	6.00000000	1432.03247070
369893.65015872	671311.99149234	2.00000000	8.00000000	2580.39575195
379893.65015872	671311.99149234	1.00000000	9.00000000	1455.77624512
389893.65015872	671311.99149234	10.00000000	9.00000000	1368.69885254
399893.65015872	671311.99149234	0.00000000	2.00000000	1.63438570
89893.65015872	661311.99149234	0.00000000	3.00000000	0.00000000
99893.65015872	661311.99149234	0.00000000	4.00000000	0.00000000
109893.65015872	661311.99149234	0.00000000	5.00000000	0.00000000
119893.65015872	661311.99149234	3.00000000	10.00000000	115.82544708
129893.65015872	661311.99149234	1.00000000	13.00000000	499.52432251
139893.65015872	661311.99149234	0.00000000	13.00000000	258.99258423
149893.65015872	661311.99149234	0.00000000	17.00000000	75.64228821
159893.65015872	661311.99149234	0.00000000	17.00000000	0.00000000
169893.65015872	661311.99149234	3.00000000	16.00000000	188.42161560
179893.65015872	661311.99149234	6.00000000	13.00000000	601.60498047
189893.65015872	661311.99149234	0.00000000	18.00000000	362.04699707
199893.65015872	661311.99149234	0.00000000	20.00000000	526.13421631
209893.65015872	661311.99149234	5.00000000	23.00000000	3628.45825195
219893.65015872	661311.99149234	8.00000000	27.00000000	12772.21386719
229893.65015872	661311.99149234	0.00000000	10.00000000	9845.88964844
239893.65015872	661311.99149234	0.00000000	6.00000000	46667.75390625
249893.65015872	661311.99149234	7.00000000	5.00000000	169064.45312500
259893.65015872	661311.99149234	86.00000000	7.00000000	347245.65625000
269893.65015872	661311.99149234	0.00000000	5.00000000	181339.21875000
379893.65015872	661311.99149234	0.00000000	5.00000000	1846.30541992
389893.65015872	661311.99149234	11.00000000	8.00000000	4762.45019531
399893.65015872	661311.99149234	0.00000000	6.00000000	571.50299072
89893.65015872	651311.99149234	0.00000000	2.00000000	0.00000000
99893.65015872	651311.99149234	0.00000000	3.00000000	0.00000000
109893.65015872	651311.99149234	0.00000000	7.00000000	0.00000000
119893.65015872	651311.99149234	5.00000000	9.00000000	33.69322205
129893.65015872	651311.99149234	1.00000000	11.00000000	402.50265503
139893.65015872	651311.99149234	2.00000000	10.00000000	880.25848389
149893.65015872	651311.99149234	0.00000000	14.00000000	116.22649384
159893.65015872	651311.99149234	0.00000000	14.00000000	25.46515846
169893.65015872	651311.99149234	1.00000000	17.00000000	263.57806396
179893.65015872	651311.99149234	0.00000000	13.00000000	628.27410889
189893.65015872	651311.99149234	2.00000000	21.00000000	365.95089722
199893.65015872	651311.99149234	1.00000000	22.00000000	256.11242676
209893.65015872	651311.99149234	2.00000000	22.00000000	596.27319336
219893.65015872	651311.99149234	3.00000000	26.00000000	9756.80566406
229893.65015872	651311.99149234	0.00000000	10.00000000	20646.81640625
389893.65015872	651311.99149234	1.00000000	3.00000000	2612.59838867
399893.65015872	651311.99149234	0.00000000	3.00000000	1741.60278320
89893.65015872	641311.99149234	0.00000000	1.00000000	0.00000000
99893.65015872	641311.99149234	0.00000000	2.00000000	0.00000000
109893.65015872	641311.99149234	0.00000000	5.00000000	0.00000000
119893.65015872	641311.99149234	0.00000000	6.00000000	0.00000000
129893.65015872	641311.99149234	0.00000000	10.00000000	259.67001343
139893.65015872	641311.99149234	1.00000000	10.00000000	5.85749531
149893.65015872	641311.99149234	0.00000000	11.00000000	0.00000000
159893.65015872	641311.99149234	0.00000000	13.00000000	18.93490982
169893.65015872	641311.99149234	1.00000000	13.00000000	434.60519409
179893.65015872	641311.99149234	3.00000000	13.00000000	822.36657715
189893.65015872	641311.99149234	1.00000000	20.00000000	918.11669922
199893.65015872	641311.99149234	15.00000000	23.00000000	745.93426514
209893.65015872	641311.99149234	1.00000000	15.00000000	0.00000000
219893.65015872	641311.99149234	3.00000000	13.00000000	10898.85253906
229893.65015872	641311.99149234	26.00000000	9.00000000	59446.87890625
239893.65015872	641311.99149234	0.00000000	3.00000000	56075.75000000
389893.65015872	641311.99149234	0.00000000	2.00000000	2607.78247070
99893.65015872	631311.99149234	0.00000000	1.00000000	0.00000000
109893.65015872	631311.99149234	0.00000000	4.00000000	0.00000000
119893.65015872	631311.99149234	0.00000000	5.00000000	0.00000000
129893.65015872	631311.99149234	0.00000000	8.00000000	0.00000000
139893.65015872	631311.99149234	0.00000000	8.00000000	0.00000000
149893.65015872	631311.99149234	0.00000000	10.00000000	0.00000000
159893.65015872	631311.99149234	0.00000000	13.00000000	30.74268532
169893.65015872	631311.99149234	1.00000000	13.00000000	1170.13146973
179893.65015872	631311.99149234	2.00000000	14.00000000	882.91223145
189893.65015872	631311.99149234	5.00000000	20.00000000	680.97344971
199893.65015872	631311.99149234	12.00000000	24.00000000	977.72613525
209893.65015872	631311.99149234	0.00000000	23.00000000	29.56832504
219893.65015872	631311.99149234	0.00000000	12.00000000	0.00000000
229893.65015872	631311.99149234	10.00000000	10.00000000	17062.47070313
239893.65015872	631311.99149234	8.00000000	4.00000000	18371.47656250
109893.65015872	621311.99149234	0.00000000	2.00000000	0.00000000
119893.65015872	621311.99149234	0.00000000	3.00000000	0.00000000
129893.65015872	621311.99149234	0.00000000	5.00000000	0.00000000
139893.65015872	621311.99149234	0.00000000	8.00000000	0.00000000
149893.65015872	621311.99149234	0.00000000	8.00000000	0.00000000
159893.65015872	621311.99149234	1.00000000	12.00000000	303.94262695
169893.65015872	621311.99149234	1.00000000	13.00000000	3627.42919922
179893.65015872	621311.99149234	1.00000000	14.00000000	101.78292847
189893.65015872	621311.99149234	0.00000000	20.00000000	283.24896240
199893.65015872	621311.99149234	13.00000000	23.00000000	820.17437744
209893.65015872	621311.99149234	0.00000000	23.00000000	2.69545293
219893.65015872	621311.99149234	0.00000000	9.00000000	0.91749024
229893.65015872	621311.99149234	24.00000000	8.00000000	16337.66894531
239893.65015872	621311.99149234	4.00000000	5.00000000	46567.97656250
139893.65015872	611311.99149234	0.00000000	6.00000000	0.00000000
149893.65015872	611311.99149234	0.00000000	8.00000000	0.00000000
159893.65015872	611311.99149234	0.00000000	14.00000000	591.77410889
169893.65015872	611311.99149234	1.00000000	12.00000000	817.96801758
179893.65015872	611311.99149234	0.00000000	11.00000000	44.08110428
189893.65015872	611311.99149234	0.00000000	11.00000000	0.00000000
199893.65015872	611311.99149234	0.00000000	13.00000000	0.00000000
209893.65015872	611311.99149234	0.00000000	13.00000000	0.00000000
219893.65015872	611311.99149234	5.00000000	6.00000000	651.06170654
229893.65015872	611311.99149234	1.00000000	6.00000000	2656.62011719
239893.65015872	611311.99149234	0.00000000	5.00000000	5452.55664063
149893.65015872	601311.99149234	0.00000000	6.00000000	0.00000000
159893.65015872	601311.99149234	0.00000000	11.00000000	5.64595318
169893.65015872	601311.99149234	0.00000000	12.00000000	19.18049049
179893.65015872	601311.99149234	0.00000000	10.00000000	0.00000000
189893.65015872	601311.99149234	0.00000000	7.00000000	0.00000000
199893.65015872	601311.99149234	3.00000000	9.00000000	6.39166689
209893.65015872	601311.99149234	0.00000000	8.00000000	0.00000000
219893.65015872	601311.99149234	0.00000000	6.00000000	5783.41210938
229893.65015872	601311.99149234	0.00000000	5.00000000	1380.93591309
149893.65015872	591311.99149234	0.00000000	2.00000000	0.00000000
159893.65015872	591311.99149234	0.00000000	4.00000000	0.00000000
169893.65015872	591311.99149234	0.00000000	4.00000000	0.00000000
179893.65015872	591311.99149234	0.00000000	5.00000000	0.00000000
189893.65015872	591311.99149234	0.00000000	5.00000000	0.00000000
199893.65015872	591311.99149234	0.00000000	4.00000000	0.00000000
209893.65015872	591311.99149234	1.00000000	4.00000000	806.77502441
219893.65015872	591311.99149234	0.00000000	6.00000000	2820.39013672
159893.65015872	581311.99149234	0.00000000	1.00000000	0.00000000
169893.65015872	581311.99149234	0.00000000	2.00000000	0.00000000
179893.65015872	581311.99149234	0.00000000	3.00000000	0.00000000
189893.65015872	581311.99149234	0.00000000	3.00000000	0.00000000
199893.65015872	581311.99149234	0.00000000	3.00000000	8.39737701
209893.65015872	581311.99149234	1.00000000	4.00000000	400.99435425
219893.65015872	581311.99149234	0.00000000	4.00000000	630.47680664
289893.65015872	581311.99149234	0.00000000	2.00000000	930.57733154
299893.65015872	581311.99149234	8.00000000	3.00000000	10295.10253906
169893.65015872	571311.99149234	0.00000000	2.00000000	0.00000000
179893.65015872	571311.99149234	0.00000000	2.00000000	0.00000000
189893.65015872	571311.99149234	0.00000000	2.00000000	0.00000000
199893.65015872	571311.99149234	1.00000000	7.00000000	1226.19506836
209893.65015872	571311.99149234	0.00000000	6.00000000	527.62152100
239893.65015872	571311.99149234	0.00000000	6.00000000	953.55566406
249893.65015872	571311.99149234	0.00000000	6.00000000	785.37371826
289893.65015872	571311.99149234	0.00000000	2.00000000	1878.16943359
299893.65015872	571311.99149234	12.00000000	4.00000000	26951.74023438
309893.65015872	571311.99149234	1.00000000	5.00000000	2300.12329102
319893.65015872	571311.99149234	3.00000000	2.00000000	4092.47753906
329893.65015872	571311.99149234	1.00000000	1.00000000	5023.58593750
179893.65015872	561311.99149234	0.00000000	1.00000000	0.00000000
189893.65015872	561311.99149234	0.00000000	1.00000000	0.00000000
199893.65015872	561311.99149234	0.00000000	6.00000000	2383.87988281
209893.65015872	561311.99149234	9.00000000	8.00000000	9022.39550781
219893.65015872	561311.99149234	1.00000000	5.00000000	473.97012329
229893.65015872	561311.99149234	0.00000000	5.00000000	917.66345215
239893.65015872	561311.99149234	3.00000000	6.00000000	1031.48315430
249893.65015872	561311.99149234	0.00000000	7.00000000	862.41680908
259893.65015872	561311.99149234	0.00000000	2.00000000	819.34814453
269893.65015872	561311.99149234	1.00000000	2.00000000	2741.72412109
279893.65015872	561311.99149234	2.00000000	2.00000000	5809.72021484
289893.65015872	561311.99149234	0.00000000	5.00000000	2198.40185547
299893.65015872	561311.99149234	6.00000000	5.00000000	1893.60595703
309893.65015872	561311.99149234	17.00000000	4.00000000	2537.69897461
319893.65015872	561311.99149234	0.00000000	3.00000000	15859.06250000
329893.65015872	561311.99149234	0.00000000	2.00000000	8503.93164063
189893.65015872	551311.99149234	0.00000000	1.00000000	0.00000000
199893.65015872	551311.99149234	6.00000000	6.00000000	656.88317871
209893.65015872	551311.99149234	0.00000000	6.00000000	1911.15710449
219893.65015872	551311.99149234	0.00000000	6.00000000	195.70288086
229893.65015872	551311.99149234	0.00000000	6.00000000	535.84979248
239893.65015872	551311.99149234	5.00000000	6.00000000	1231.02685547
249893.65015872	551311.99149234	0.00000000	6.00000000	627.23712158
259893.65015872	551311.99149234	2.00000000	6.00000000	665.72106934
269893.65015872	551311.99149234	7.00000000	4.00000000	2004.49865723
279893.65015872	551311.99149234	1.00000000	6.00000000	1597.30371094
289893.65015872	551311.99149234	4.00000000	9.00000000	512.70697021
299893.65015872	551311.99149234	1.00000000	7.00000000	67.98992920
309893.65015872	551311.99149234	0.00000000	3.00000000	4499.27685547
189893.65015872	541311.99149234	0.00000000	1.00000000	0.00000000
199893.65015872	541311.99149234	0.00000000	2.00000000	0.00000000
209893.65015872	541311.99149234	3.00000000	5.00000000	1180.39965820
219893.65015872	541311.99149234	0.00000000	3.00000000	0.00000000
229893.65015872	541311.99149234	1.00000000	5.00000000	44.21152496
239893.65015872	541311.99149234	0.00000000	7.00000000	987.48297119
249893.65015872	541311.99149234	1.00000000	7.00000000	472.08834839
259893.65015872	541311.99149234	0.00000000	7.00000000	79.29979706
269893.65015872	541311.99149234	0.00000000	4.00000000	283.07476807
279893.65015872	541311.99149234	0.00000000	4.00000000	32.13851166
289893.65015872	541311.99149234	0.00000000	3.00000000	0.00000000
299893.65015872	541311.99149234	0.00000000	2.00000000	736.95098877
199893.65015872	531311.99149234	0.00000000	1.00000000	0.00000000
209893.65015872	531311.99149234	0.00000000	5.00000000	222.71220398
219893.65015872	531311.99149234	0.00000000	5.00000000	26.22689056
229893.65015872	531311.99149234	0.00000000	3.00000000	0.00000000
239893.65015872	531311.99149234	0.00000000	7.00000000	124.35533905
249893.65015872	531311.99149234	0.00000000	8.00000000	147.59840393
259893.65015872	531311.99149234	0.00000000	3.00000000	0.00000000
269893.65015872	531311.99149234	0.00000000	2.00000000	0.00000000
279893.65015872	531311.99149234	0.00000000	2.00000000	0.00000000
289893.65015872	531311.99149234	0.00000000	2.00000000	0.00000000
209893.65015872	521311.99149234	0.00000000	1.00000000	0.00000000
219893.65015872	521311.99149234	0.00000000	2.00000000	0.00000000
229893.65015872	521311.99149234	0.00000000	1.00000000	0.00000000
239893.65015872	521311.99149234	0.00000000	2.00000000	0.00000000
249893.65015872	521311.99149234	0.00000000	2.00000000	0.00000000
259893.65015872	521311.99149234	0.00000000	1.00000000	0.00000000
269893.65015872	521311.99149234	0.00000000	1.00000000	0.00000000
279893.65015872	521311.99149234	0.00000000	1.00000000	0.00000000
